排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,65,日本たばこ産業,29140,6110.0,-6.0,-0.10%,6150.0,6085.0,2876,175.7419
成交金額排行,66,野村総合研究所,43070,4936.0,-127.0,-2.51%,5010.0,4787.0,3545,175.0059
成交金額排行,67,ＩＮＰＥＸ,16050,3450.0,-74.0,-2.10%,3528.0,3424.0,4976,171.672
成交金額排行,68,本田技研工業,72670,1511.5,-2.0,-0.13%,1529.5,1506.0,11304,170.863
成交金額排行,69,小松製作所,63010,6420.0,54.0,0.85%,6560.0,6353.0,2641,169.5779
成交金額排行,70,中外製薬,45190,7128.0,-113.0,-1.56%,7231.0,7105.0,2330,166.1109
成交金額排行,71,第一ライフグループ,87500,1884.0,28.0,1.51%,1917.0,1861.5,8809,165.9766
成交金額排行,72,オリックス,85910,6593.0,163.0,2.53%,6593.0,6509.0,2436,160.6582
成交金額排行,73,日本郵政,61780,2407.5,54.5,2.32%,2417.0,2367.5,6605,159.0226
成交金額排行,74,武田薬品工業,45020,5288.0,-39.0,-0.73%,5325.0,5249.0,2986,157.9314
成交金額排行,75,ＴＯＷＡ,63150,3400.0,200.0,6.25%,3410.0,3180.0,4593,156.1926
成交金額排行,76,ＳＯＭＰＯホールディングス,86300,6637.0,53.0,0.80%,6698.0,6613.0,2336,155.0868
成交金額排行,77,住友金属鉱山,57130,7404.0,75.0,1.02%,7509.0,7261.0,2084,154.3142
成交金額排行,78,ＳＭＣ,62730,75000.0,2340.0,3.22%,75200.0,73140.0,205,153.75
成交金額排行,79,東京電力ホールディングス,95010,508.7,5.6,1.11%,516.8,499.7,30120,153.2235
成交金額排行,80,ソニーフィナンシャルグループ,87290,158.0,3.0,1.94%,158.6,155.0,96828,152.9884
成交金額排行,81,三井住友トラストグループ,83090,6757.0,103.0,1.55%,6767.0,6662.0,2248,151.9176
成交金額排行,82,京セラ,69710,3625.0,-35.0,-0.96%,3709.0,3605.0,4164,150.945
成交金額排行,83,住友商事,80530,1590.0,27.0,1.73%,1596.5,1575.5,9465,150.4951
成交金額排行,84,日本マイクロニクス,68710,16890.0,360.0,2.18%,17030.0,16320.0,890,150.4392
成交金額排行,85,イオン,82670,1366.5,-45.5,-3.22%,1409.0,1361.0,10991,150.2016
成交金額排行,86,ブリヂストン,51080,3679.0,32.0,0.88%,3705.0,3654.0,3941,144.9931
成交金額排行,87,キヤノン,77510,4419.0,31.0,0.71%,4444.0,4384.0,3206,141.6997
成交金額排行,88,ＡＩメカテック,62270,7400.0,-700.0,-8.64%,8150.0,7370.0,1908,141.192
成交金額排行,89,ベイカレント,65320,6383.0,-465.0,-6.79%,6780.0,6364.0,2192,139.9664
成交金額排行,90,日本郵船,91010,5614.0,108.0,1.96%,5614.0,5480.0,2438,136.9142
成交金額排行,91,アステラス製薬,45030,2142.0,-4.0,-0.19%,2146.5,2110.0,6310,135.1731
成交金額排行,92,日東紡績,31100,3555.0,125.0,3.64%,3625.0,3450.0,3773,134.155
成交金額排行,93,味の素,28020,5606.0,-50.0,-0.88%,5700.0,5536.0,2345,131.4831
成交金額排行,94,アサヒグループホールディングス,25020,1588.0,-16.5,-1.03%,1615.0,1588.0,8262,131.2085
成交金額排行,95,ニチレイ,28710,1940.0,-172.5,-8.17%,2125.0,1936.5,6723,130.434
成交金額排行,96,アシックス,79360,4910.0,-12.0,-0.24%,4981.0,4844.0,2652,130.2476
成交金額排行,97,資生堂,49110,2984.5,41.5,1.41%,3021.0,2929.0,4232,126.3219
成交金額排行,98,商船三井,91040,5605.0,105.0,1.91%,5617.0,5522.0,2238,125.4567
成交金額排行,99,豊田通商,80150,6223.0,158.0,2.61%,6241.0,6070.0,2015,125.4246
成交金額排行,100,第一三共,45680,2677.0,-2.5,-0.09%,2677.0,2636.5,4674,125.1257
