排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,65,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4428.0,-77.0,-1.71%,4505.0,4413.0,4374,193.7029
成交金額排行,66,本田技研工業,72670,1495.5,-6.5,-0.43%,1525.0,1494.5,12499,186.927
成交金額排行,67,オリックス,85910,6469.0,20.0,0.31%,6508.0,6419.0,2832,183.2021
成交金額排行,68,丸紅,80020,4879.0,-45.0,-0.91%,4920.0,4833.0,3599,175.5952
成交金額排行,69,住友商事,80530,1555.5,-10.0,-0.64%,1569.0,1547.0,11196,174.1662
成交金額排行,70,イオン,82670,1377.0,-37.5,-2.65%,1409.0,1375.0,12445,171.3732
成交金額排行,71,りそなホールディングス,83080,2335.5,-29.0,-1.23%,2391.5,2316.5,7334,171.3066
成交金額排行,72,スズキ,72690,2036.0,8.5,0.42%,2042.0,2001.0,8264,168.2652
成交金額排行,73,武田薬品工業,45020,5359.0,-39.0,-0.72%,5397.0,5300.0,3123,167.3991
成交金額排行,74,荏原製作所,63610,6127.0,268.0,4.57%,6225.0,5975.0,2703,165.668
成交金額排行,75,第一三共,45680,2730.5,-2.5,-0.09%,2754.5,2697.0,6031,164.6792
成交金額排行,76,豊田通商,80150,6034.0,-76.0,-1.24%,6248.0,5988.0,2679,161.6991
成交金額排行,77,東京電力ホールディングス,95010,480.4,1.3,0.27%,497.0,472.0,33551,161.1828
成交金額排行,78,第一ライフグループ,87500,1861.0,-16.0,-0.85%,1901.5,1845.0,8649,160.9653
成交金額排行,79,ゆうちょ銀行,71820,3261.0,-28.0,-0.85%,3348.0,3254.0,4898,159.7368
成交金額排行,80,住友金属鉱山,57130,7275.0,85.0,1.18%,7366.0,7224.0,2142,155.8741
成交金額排行,81,キヤノン,77510,4340.0,36.0,0.84%,4352.0,4310.0,3485,151.2533
成交金額排行,82,三井住友トラストグループ,83090,6558.0,-19.0,-0.29%,6641.0,6505.0,2299,150.7815
成交金額排行,83,ソフトバンク,94340,211.4,-3.0,-1.40%,214.4,211.4,70035,148.0542
成交金額排行,84,富士通,67020,3347.0,-45.0,-1.33%,3384.0,3337.0,4375,146.4513
成交金額排行,85,西日本旅客鉄道,90210,2886.5,-19.5,-0.67%,2914.5,2875.0,5018,144.8677
成交金額排行,86,大塚ホールディングス,45780,11185.0,115.0,1.04%,11350.0,11005.0,1288,144.1299
成交金額排行,87,アサヒグループホールディングス,25020,1581.0,-45.5,-2.80%,1625.0,1578.5,9040,142.935
成交金額排行,88,商船三井,91040,5324.0,-154.0,-2.81%,5460.0,5318.0,2650,141.1179
成交金額排行,89,日本製鉄,54010,550.2,-5.8,-1.04%,556.9,549.9,25181,138.5503
成交金額排行,90,日本郵船,91010,5286.0,-135.0,-2.49%,5406.0,5271.0,2600,137.4519
成交金額排行,91,野村ホールディングス,86040,1543.0,17.0,1.11%,1554.0,1523.0,8748,134.9955
成交金額排行,92,ＩＮＰＥＸ,16050,3361.0,-66.0,-1.93%,3407.0,3345.0,4012,134.8635
成交金額排行,93,ミネベアミツミ,64790,4381.0,11.0,0.25%,4448.0,4353.0,2995,131.2153
成交金額排行,94,アシックス,79360,4579.0,-29.0,-0.63%,4586.0,4495.0,2846,130.3367
成交金額排行,95,ＮＧＫ,53330,7061.0,10.0,0.14%,7259.0,7023.0,1845,130.3249
成交金額排行,96,フェローテック,68900,9090.0,760.0,9.12%,9150.0,8690.0,1429,129.9416
成交金額排行,97,富士フイルムホールディングス,49010,3586.0,26.0,0.73%,3624.0,3552.0,3610,129.4797
成交金額排行,98,ハーモニック・ドライブ・システムズ,63240,7880.0,370.0,4.93%,8200.0,7610.0,1638,129.0823
成交金額排行,99,アステラス製薬,45030,2142.0,4.5,0.21%,2176.0,2126.0,5971,127.901
成交金額排行,100,日本郵政,61780,2319.5,-41.0,-1.74%,2383.0,2218.0,5427,125.8862
