排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,64,味の素,28020,5096.0,-6.0,-0.12%,5096.0,4978.0,3313,168.8509
成交金額排行,65,日本マイクロニクス,68710,15360.0,-1010.0,-6.17%,16420.0,15020.0,1059,162.7853
成交金額排行,66,オリックス,85910,6535.0,-82.0,-1.24%,6591.0,6513.0,2486,162.5189
成交金額排行,67,ＳＯＭＰＯホールディングス,86300,7051.0,105.0,1.51%,7085.0,6938.0,2304,162.5114
成交金額排行,68,三井住友トラストグループ,83090,6812.0,-33.0,-0.48%,6859.0,6740.0,2255,153.6378
成交金額排行,69,本田技研工業,72670,1536.0,-30.5,-1.95%,1550.0,1531.0,9983,153.3496
成交金額排行,70,ＳＭＣ,62730,70970.0,-1990.0,-2.73%,72410.0,70680.0,213,151.5919
成交金額排行,71,野村ホールディングス,86040,1600.0,-24.5,-1.51%,1618.0,1591.5,9472,151.5552
成交金額排行,72,日本郵政,61780,2485.5,25.0,1.02%,2496.0,2426.0,6080,151.1408
成交金額排行,73,三菱地所,88020,3990.0,-70.0,-1.72%,4059.0,3971.0,3754,149.8125
成交金額排行,74,東京電力ホールディングス,95010,516.7,0.1,0.02%,521.2,508.1,28624,147.9018
成交金額排行,75,ＨＯＹＡ,77410,24560.0,-280.0,-1.13%,24690.0,24420.0,602,147.9003
成交金額排行,76,富士通,67020,3279.0,35.0,1.08%,3288.0,3216.0,4380,143.6399
成交金額排行,77,住友商事,80530,1604.0,-25.0,-1.53%,1623.0,1592.0,8791,141.0108
成交金額排行,78,ソシオネクスト,65260,2392.5,-81.0,-3.27%,2508.5,2369.0,5886,140.8393
成交金額排行,79,日本電気,67010,4249.0,9.0,0.21%,4279.0,4191.0,3270,138.9763
成交金額排行,80,小松製作所,63010,6642.0,20.0,0.30%,6698.0,6587.0,2019,134.1418
成交金額排行,81,スズキ,72690,1968.5,-75.5,-3.69%,2015.0,1960.5,6786,133.6001
成交金額排行,82,オリエンタルランド,46610,2682.5,52.5,2.00%,2687.0,2603.5,4954,132.8911
成交金額排行,83,第一三共,45680,2799.5,44.5,1.62%,2819.5,2725.5,4708,131.8061
成交金額排行,84,良品計画,74530,4202.0,-22.0,-0.52%,4238.0,4121.0,3123,131.2453
成交金額排行,85,豊田通商,80150,6425.0,-169.0,-2.56%,6535.0,6378.0,2035,130.7937
成交金額排行,86,ブリヂストン,51080,3716.0,-31.0,-0.83%,3724.0,3675.0,3446,128.0645
成交金額排行,87,大塚ホールディングス,45780,11155.0,240.0,2.20%,11230.0,10945.0,1133,126.4419
成交金額排行,88,ソフトバンク,94340,221.6,2.1,0.96%,221.6,218.9,56673,125.5889
成交金額排行,89,日東紡績,31100,3195.0,-45.0,-1.39%,3240.0,3070.0,3911,124.982
成交金額排行,90,荏原製作所,63610,5681.0,-71.0,-1.23%,5820.0,5590.0,2188,124.3116
成交金額排行,91,京セラ,69710,3689.0,-26.0,-0.70%,3723.0,3642.0,3336,123.0761
成交金額排行,92,アシックス,79360,4793.0,-69.0,-1.42%,4839.0,4735.0,2567,123.0747
成交金額排行,93,キヤノン,77510,4526.0,-3.0,-0.07%,4543.0,4473.0,2647,119.8123
成交金額排行,94,東海旅客鉄道,90220,3892.0,62.0,1.62%,3904.0,3788.0,3037,118.2156
成交金額排行,95,商船三井,91040,5843.0,48.0,0.83%,5881.0,5750.0,1943,113.5762
成交金額排行,96,ＴＯＷＡ,63150,2854.0,-151.0,-5.02%,3010.0,2803.0,3928,112.1251
成交金額排行,97,マツダ,72610,1123.0,-36.0,-3.11%,1141.5,1109.5,9904,111.2309
成交金額排行,98,三井Ｅ＆Ｓ,70030,4877.0,137.0,2.89%,4907.0,4690.0,2277,111.0786
成交金額排行,99,川崎汽船,91070,2806.0,16.0,0.57%,2822.5,2761.0,3938,110.5087
成交金額排行,100,ベイカレント,65320,6522.0,292.0,4.69%,6560.0,6262.0,1686,110.0001
