排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,63,小松製作所,63010,6251.0,-189.0,-2.93%,6389.0,6178.0,4106,256.6661
成交金額排行,64,伊藤忠商事,80010,1902.5,-17.0,-0.89%,1927.5,1884.5,13435,255.6161
成交金額排行,65,本田技研工業,72670,1535.5,-23.0,-1.48%,1551.0,1522.0,16604,254.9667
成交金額排行,66,日本郵船,91010,5706.0,166.0,3.00%,5784.0,5591.0,4456,254.2993
成交金額排行,67,日本製鉄,54010,585.6,5.4,0.93%,587.9,579.4,42824,250.7773
成交金額排行,68,ＳＯＭＰＯホールディングス,86300,6630.0,12.0,0.18%,6724.0,6580.0,3770,249.9841
成交金額排行,69,第一ライフグループ,87500,1799.0,-37.5,-2.04%,1848.0,1775.5,13386,240.8159
成交金額排行,70,ニデック,65940,2482.0,-101.0,-3.91%,2581.0,2406.0,9664,239.863
成交金額排行,71,セブン＆アイ・ホールディングス,33820,2080.0,73.0,3.64%,2107.5,2061.5,11474,238.6717
成交金額排行,72,アステラス製薬,45030,2151.0,3.0,0.14%,2188.5,2126.5,10798,232.2736
成交金額排行,73,荏原製作所,63610,5384.0,-446.0,-7.65%,5705.0,5210.0,4306,231.862
成交金額排行,74,日本特殊陶業,53340,9358.0,-632.0,-6.33%,9846.0,9098.0,2468,231.0209
成交金額排行,75,ＳＢＩホールディングス,84730,2721.5,-118.0,-4.16%,2805.0,2658.0,8475,230.6607
成交金額排行,76,住友商事,80530,1514.0,-69.0,-4.36%,1573.5,1489.0,15185,229.91
成交金額排行,77,野村ホールディングス,86040,1520.0,-89.0,-5.53%,1587.0,1496.5,15093,229.4136
成交金額排行,78,日東紡績,31100,3035.0,-245.0,-7.47%,3155.0,2915.0,7456,226.3048
成交金額排行,79,ソシオネクスト,65260,2266.0,-206.5,-8.35%,2403.0,2215.0,9789,221.8278
成交金額排行,80,りそなホールディングス,83080,2224.5,-129.5,-5.50%,2361.0,2197.0,9857,219.2712
成交金額排行,81,中外製薬,45190,7325.0,84.0,1.16%,7344.0,7210.0,2964,217.1276
成交金額排行,82,日本マイクロニクス,68710,13970.0,-1960.0,-12.30%,14910.0,13470.0,1540,215.1659
成交金額排行,83,東京電力ホールディングス,95010,506.6,5.0,1.00%,507.0,490.1,42140,213.4858
成交金額排行,84,第一三共,45680,2791.0,44.5,1.62%,2802.0,2742.0,7631,212.9868
成交金額排行,85,ゆうちょ銀行,71820,3141.0,-117.0,-3.59%,3261.0,3096.0,6727,211.3202
成交金額排行,86,ソフトバンク,94340,220.5,0.9,0.41%,223.0,218.7,95105,209.707
成交金額排行,87,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4483.0,-70.0,-1.54%,4580.0,4473.0,4616,206.9487
成交金額排行,88,芝浦メカトロニクス,65900,5040.0,-380.0,-7.01%,5260.0,4715.0,3828,192.9665
成交金額排行,89,ＴＯＷＡ,63150,2791.0,-374.0,-11.82%,2978.0,2676.0,6746,188.292
成交金額排行,90,豊田通商,80150,6076.0,-133.0,-2.14%,6228.0,5939.0,3073,186.7459
成交金額排行,91,アシックス,79360,4895.0,-81.0,-1.63%,4990.0,4842.0,3771,184.5905
成交金額排行,92,ブリヂストン,51080,3729.0,24.0,0.65%,3766.0,3700.0,4905,182.9298
成交金額排行,93,オリエンタルランド,46610,2729.5,34.5,1.28%,2768.0,2709.5,6591,179.9177
成交金額排行,94,フェローテック,68900,7010.0,-990.0,-12.38%,7370.0,6750.0,2565,179.8345
成交金額排行,95,三井住友トラストグループ,83090,6450.0,-250.0,-3.73%,6702.0,6362.0,2737,176.5881
成交金額排行,96,川崎汽船,91070,2723.5,80.0,3.03%,2731.0,2650.0,6242,170.0009
成交金額排行,97,ミネベアミツミ,64790,3821.0,-256.0,-6.28%,3999.0,3682.0,4373,167.1114
成交金額排行,98,ダイフク,63830,6225.0,-348.0,-5.29%,6442.0,6032.0,2684,167.1101
成交金額排行,99,ローツェ,63230,4403.0,-273.0,-5.84%,4428.0,4200.0,3780,166.4686
成交金額排行,100,野村総合研究所,43070,5076.0,-24.0,-0.47%,5180.0,5050.0,3134,159.1123
