排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,63,日本マイクロニクス,68710,16370.0,740.0,4.73%,16630.0,16040.0,1113,182.2308
成交金額排行,64,オリックス,85910,6617.0,35.0,0.53%,6653.0,6583.0,2738,181.1801
成交金額排行,65,ＩＮＰＥＸ,16050,3697.0,82.0,2.27%,3697.0,3610.0,4803,177.5743
成交金額排行,66,三菱地所,88020,4060.0,-144.0,-3.43%,4124.0,4050.0,4306,174.8398
成交金額排行,67,東京電力ホールディングス,95010,516.6,11.3,2.24%,524.6,505.5,33282,171.9389
成交金額排行,68,ＳＯＭＰＯホールディングス,86300,6946.0,40.0,0.58%,6987.0,6866.0,2463,171.1078
成交金額排行,69,ローム,69630,4863.0,78.0,1.63%,4994.0,4855.0,3505,170.4579
成交金額排行,70,ソシオネクスト,65260,2473.5,-13.0,-0.52%,2648.5,2472.5,6871,169.9715
成交金額排行,71,小松製作所,63010,6622.0,175.0,2.71%,6641.0,6447.0,2535,167.9074
成交金額排行,72,京セラ,69710,3715.0,-65.0,-1.72%,3803.0,3684.0,4367,162.2601
成交金額排行,73,野村ホールディングス,86040,1624.5,21.5,1.34%,1624.5,1591.0,9924,161.2203
成交金額排行,74,荏原製作所,63610,5752.0,159.0,2.84%,5852.0,5682.0,2799,160.9985
成交金額排行,75,武田薬品工業,45020,5505.0,-47.0,-0.85%,5560.0,5467.0,2920,160.7735
成交金額排行,76,良品計画,74530,4224.0,63.0,1.51%,4310.0,4114.0,3790,160.1065
成交金額排行,77,サンリオ,81360,1143.0,11.5,1.02%,1159.5,1120.0,13707,156.6722
成交金額排行,78,本田技研工業,72670,1566.5,7.5,0.48%,1566.5,1543.0,9386,147.0458
成交金額排行,79,住友商事,80530,1629.0,25.0,1.56%,1634.5,1608.5,8899,144.9794
成交金額排行,80,ＳＭＣ,62730,72960.0,1110.0,1.54%,73400.0,71980.0,196,143.4394
成交金額排行,81,ソフトバンク,94340,219.5,-1.9,-0.86%,221.6,218.3,61954,135.9895
成交金額排行,82,日本郵政,61780,2460.5,7.0,0.29%,2466.5,2435.0,5502,135.3989
成交金額排行,83,ニデック,65940,2556.0,76.0,3.06%,2573.0,2480.0,5144,131.4883
成交金額排行,84,豊田通商,80150,6594.0,140.0,2.17%,6613.0,6453.0,1975,130.2908
成交金額排行,85,ローツェ,63230,4628.0,132.0,2.94%,4828.0,4587.0,2811,130.0977
成交金額排行,86,オービック,46840,4161.0,-15.0,-0.36%,4260.0,4137.0,3113,129.5652
成交金額排行,87,キヤノン,77510,4529.0,-7.0,-0.15%,4540.0,4486.0,2849,129.0448
成交金額排行,88,ＹＥ　ＤＩＧＩＴＡＬ,23540,1440.0,220.0,18.03%,1480.0,1181.0,8740,125.8675
成交金額排行,89,アシックス,79360,4862.0,109.0,2.29%,4888.0,4763.0,2562,124.6082
成交金額排行,90,三井不動産,88010,1550.0,-7.0,-0.45%,1555.0,1535.0,8035,124.5518
成交金額排行,91,ブリヂストン,51080,3747.0,-22.0,-0.58%,3767.0,3714.0,3319,124.3817
成交金額排行,92,日本郵船,91010,5817.0,-1.0,-0.02%,5847.0,5771.0,2134,124.1464
成交金額排行,93,ＴＯＷＡ,63150,3005.0,145.0,5.07%,3120.0,2971.0,4000,120.209
成交金額排行,94,住友不動産,88300,3695.0,-98.0,-2.58%,3715.0,3649.0,3248,120.0432
成交金額排行,95,テクセンドフォトマスク,429A0,4285.0,525.0,13.96%,4395.0,4010.0,2778,119.0673
成交金額排行,96,オリエンタルランド,46610,2630.0,-43.5,-1.63%,2645.5,2606.5,4446,116.9456
成交金額排行,97,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,5433.0,105.0,1.97%,5505.0,5281.0,2132,115.8479
成交金額排行,98,ＳＢＩホールディングス,84730,2895.0,80.5,2.86%,2901.5,2814.5,3945,114.2078
成交金額排行,99,日東紡績,31100,3240.0,60.0,1.89%,3330.0,3180.0,3414,110.6201
成交金額排行,100,アサヒグループホールディングス,25020,1631.5,2.0,0.12%,1635.0,1616.5,6730,109.8065
