排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,63,オリックス,85910,6515.0,-78.0,-1.18%,6605.0,6511.0,2872,187.1434
成交金額排行,64,京セラ,69710,3632.0,7.0,0.19%,3650.0,3546.0,5121,186.0274
成交金額排行,65,ソフトバンク,94340,219.6,-0.4,-0.18%,223.0,218.7,84607,185.7981
成交金額排行,66,セブン＆アイ・ホールディングス,33820,2007.0,43.0,2.19%,2014.5,1945.5,9211,184.8748
成交金額排行,67,日本マイクロニクス,68710,15930.0,-960.0,-5.68%,16250.0,15760.0,1136,181.0763
成交金額排行,68,丸紅,80020,5084.0,-26.0,-0.51%,5153.0,5000.0,3529,179.4194
成交金額排行,69,りそなホールディングス,83080,2354.0,-25.5,-1.07%,2389.5,2346.5,7591,178.7016
成交金額排行,70,東宝,96020,1397.5,52.5,3.90%,1413.0,1337.5,12387,173.1097
成交金額排行,71,中外製薬,45190,7241.0,113.0,1.59%,7306.0,7148.0,2301,166.6444
成交金額排行,72,日本製鉄,54010,580.2,5.9,1.03%,581.8,571.1,28666,166.3213
成交金額排行,73,ローツェ,63230,4676.0,-274.0,-5.54%,4868.0,4586.0,3533,165.2078
成交金額排行,74,オリエンタルランド,46610,2695.0,73.0,2.78%,2704.0,2643.5,5993,161.5194
成交金額排行,75,第一三共,45680,2746.5,69.5,2.60%,2759.0,2663.0,5675,155.8639
成交金額排行,76,アステラス製薬,45030,2148.0,6.0,0.28%,2168.5,2133.0,7147,153.5304
成交金額排行,77,小松製作所,63010,6440.0,20.0,0.31%,6482.0,6404.0,2372,152.8148
成交金額排行,78,ローム,69630,4999.0,-258.0,-4.91%,5163.0,4950.0,3014,150.7099
成交金額排行,79,東京電力ホールディングス,95010,501.6,-7.1,-1.40%,508.6,492.2,29249,146.7135
成交金額排行,80,ＳＭＣ,62730,73430.0,-1570.0,-2.09%,74810.0,72620.0,197,145.0242
成交金額排行,81,豊田通商,80150,6209.0,-14.0,-0.22%,6333.0,6160.0,2316,143.8253
成交金額排行,82,芝浦メカトロニクス,65900,5420.0,-240.0,-4.24%,5560.0,5120.0,2643,143.2506
成交金額排行,83,アシックス,79360,4976.0,66.0,1.34%,5065.0,4890.0,2858,142.2589
成交金額排行,84,野村総合研究所,43070,5100.0,164.0,3.32%,5159.0,4913.0,2784,142.0095
成交金額排行,85,日産自動車,72010,329.0,12.0,3.79%,330.9,314.2,43093,141.777
成交金額排行,86,ＮＧＫ,53330,6465.0,-294.0,-4.35%,6661.0,6413.0,2170,140.3034
成交金額排行,87,東日本旅客鉄道,90200,3601.0,21.0,0.59%,3649.0,3592.0,3782,136.2186
成交金額排行,88,キヤノン,77510,4397.0,-22.0,-0.50%,4448.0,4380.0,3085,135.6738
成交金額排行,89,住友商事,80530,1583.0,-7.0,-0.44%,1601.0,1562.5,8522,134.9033
成交金額排行,90,ＩＮＰＥＸ,16050,3429.0,-21.0,-0.61%,3475.0,3414.0,3872,132.7915
成交金額排行,91,日東紡績,31100,3280.0,-275.0,-7.74%,3450.0,3255.0,4036,132.3874
成交金額排行,92,スズキ,72690,2052.0,26.5,1.31%,2071.0,2015.5,6394,131.209
成交金額排行,93,ブリヂストン,51080,3705.0,26.0,0.71%,3715.0,3637.0,3514,130.2196
成交金額排行,94,第一ライフグループ,87500,1836.5,-47.5,-2.52%,1877.0,1835.5,7076,129.9562
成交金額排行,95,住友金属鉱山,57130,7276.0,-128.0,-1.73%,7340.0,7143.0,1765,128.4651
成交金額排行,96,三井住友トラストグループ,83090,6700.0,-57.0,-0.84%,6772.0,6675.0,1876,125.7523
成交金額排行,97,ソニーフィナンシャルグループ,87290,156.4,-1.6,-1.01%,159.9,156.1,78924,123.4376
成交金額排行,98,ＳＢＩホールディングス,84730,2839.5,6.0,0.21%,2877.0,2820.0,4312,122.4648
成交金額排行,99,ニチレイ,28710,2026.5,86.5,4.46%,2088.5,2016.5,6003,121.665
成交金額排行,100,バローホールディングス,99560,3320.0,70.0,2.15%,3390.0,3255.0,3615,120.0346
