排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,62,日東紡績,31100,3570.0,55.0,1.56%,3870.0,3525.0,6927,247.3153
成交金額排行,63,住友商事,80530,1609.5,18.5,1.16%,1650.5,1600.0,14751,237.4206
成交金額排行,64,味の素,28020,5831.0,-260.0,-4.27%,6145.0,5810.0,4052,236.2896
成交金額排行,65,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4534.0,-18.0,-0.40%,4594.0,4502.0,5176,234.698
成交金額排行,66,ミネベアミツミ,64790,4372.0,-128.0,-2.84%,4560.0,4322.0,5217,228.1222
成交金額排行,67,三井Ｅ＆Ｓ,70030,4796.0,-69.0,-1.42%,5080.0,4725.0,4694,225.1482
成交金額排行,68,日本マイクロニクス,68710,15160.0,10.0,0.07%,15680.0,14700.0,1483,224.8986
成交金額排行,69,富士通,67020,3392.0,43.0,1.28%,3415.0,3340.0,6628,224.8218
成交金額排行,70,ＳＯＭＰＯホールディングス,86300,6642.0,-128.0,-1.89%,6820.0,6642.0,3323,220.7269
成交金額排行,71,オリックス,85910,6418.0,30.0,0.47%,6526.0,6417.0,3389,217.5189
成交金額排行,72,ＳＭＣ,62730,72540.0,-3250.0,-4.29%,76360.0,72540.0,297,215.5889
成交金額排行,73,第一三共,45680,2719.0,-39.0,-1.41%,2770.0,2715.5,7719,209.8986
成交金額排行,74,住友金属鉱山,57130,7462.0,-462.0,-5.83%,7849.0,7396.0,2793,208.4659
成交金額排行,75,小松製作所,63010,6710.0,-39.0,-0.58%,6806.0,6642.0,3040,204.0108
成交金額排行,76,スズキ,72690,2129.5,-15.0,-0.70%,2200.0,2126.5,9560,203.5845
成交金額排行,77,日本郵船,91010,5253.0,-117.0,-2.18%,5295.0,5070.0,3831,201.2477
成交金額排行,78,ソフトバンク,94340,211.6,1.2,0.57%,212.6,209.8,93421,197.6801
成交金額排行,79,商船三井,91040,5322.0,-57.0,-1.06%,5344.0,5171.0,3707,197.3238
成交金額排行,80,ハーモニック・ドライブ・システムズ,63240,7940.0,-950.0,-10.69%,8730.0,7890.0,2481,197.047
成交金額排行,81,ＳＢＩホールディングス,84730,2738.0,-15.0,-0.54%,2842.0,2738.0,7092,194.179
成交金額排行,82,武田薬品工業,45020,5448.0,-69.0,-1.25%,5480.0,5404.0,3488,190.0371
成交金額排行,83,大塚ホールディングス,45780,11515.0,-165.0,-1.41%,11740.0,11475.0,1641,188.9612
成交金額排行,84,中外製薬,45190,7620.0,79.0,1.05%,7654.0,7545.0,2451,186.7814
成交金額排行,85,東海旅客鉄道,90220,3700.0,141.0,3.96%,3723.0,3543.0,4949,183.1463
成交金額排行,86,日本郵政,61780,2355.5,29.5,1.27%,2372.5,2331.0,7757,182.7256
成交金額排行,87,三菱地所,88020,4358.0,105.0,2.47%,4371.0,4286.0,4047,176.3988
成交金額排行,88,中部電力,95020,3234.0,34.0,1.06%,3254.0,3186.0,5414,175.0952
成交金額排行,89,デンソー,69020,1985.0,-7.0,-0.35%,2018.0,1972.0,8806,174.7991
成交金額排行,90,荏原製作所,63610,5923.0,-300.0,-4.82%,6299.0,5845.0,2923,173.153
成交金額排行,91,富士フイルムホールディングス,49010,3646.0,24.0,0.66%,3705.0,3645.0,4744,172.9991
成交金額排行,92,第一ライフグループ,87500,1859.5,-16.0,-0.85%,1903.0,1853.5,9225,171.5389
成交金額排行,93,アシックス,79360,4679.0,-45.0,-0.95%,4772.0,4634.0,3622,169.4734
成交金額排行,94,キヤノン,77510,4316.0,-22.0,-0.51%,4356.0,4292.0,3863,166.7487
成交金額排行,95,メイコー,67870,26570.0,-1050.0,-3.80%,27520.0,25950.0,614,163.2992
成交金額排行,96,豊田通商,80150,6276.0,-10.0,-0.16%,6510.0,6264.0,2593,162.7681
成交金額排行,97,セブン＆アイ・ホールディングス,33820,2057.0,-26.0,-1.25%,2090.0,2048.5,7727,158.9567
成交金額排行,98,オリエンタルランド,46610,2584.5,23.0,0.90%,2589.0,2537.5,6120,158.1947
成交金額排行,99,日本製鉄,54010,560.3,1.3,0.23%,562.9,555.6,27470,153.9195
成交金額排行,100,ブリヂストン,51080,3638.0,32.0,0.89%,3643.0,3602.0,4188,152.3704
