排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,65,小松製作所,63010,6627.0,237.0,3.71%,6646.0,6400.0,3286,217.7765
成交金額排行,66,ＫＤＤＩ,94330,2702.5,-21.0,-0.77%,2772.0,2702.5,7894,213.3543
成交金額排行,67,スズキ,72690,2110.0,47.5,2.30%,2138.0,2082.5,9983,210.6497
成交金額排行,68,中外製薬,45190,7642.0,222.0,2.99%,7939.0,7641.0,2754,210.4836
成交金額排行,69,荏原製作所,63610,6063.0,74.0,1.24%,6098.0,5677.0,3285,199.2059
成交金額排行,70,日本マイクロニクス,68710,16000.0,180.0,1.14%,16000.0,14570.0,1187,189.92
成交金額排行,71,りそなホールディングス,83080,2245.5,48.5,2.21%,2249.0,2185.0,8456,189.884
成交金額排行,72,ゆうちょ銀行,71820,3230.0,82.0,2.60%,3230.0,3156.0,5814,187.8213
成交金額排行,73,伊藤忠商事,80010,1888.5,2.5,0.13%,1928.5,1880.0,9794,184.9654
成交金額排行,74,富士フイルムホールディングス,49010,3621.0,107.0,3.04%,3623.0,3522.0,5042,182.5744
成交金額排行,75,日東紡績,31100,3625.0,-10.0,-0.28%,3660.0,3395.0,4942,179.1475
成交金額排行,76,ＳＯＭＰＯホールディングス,86300,6635.0,149.0,2.30%,6697.0,6584.0,2511,166.6115
成交金額排行,77,東京精密,77290,19370.0,260.0,1.36%,19540.0,18050.0,855,165.6716
成交金額排行,78,ソフトバンク,94340,209.1,-1.0,-0.48%,212.5,209.1,74595,155.9784
成交金額排行,79,ニデック,65940,2787.0,109.0,4.07%,2812.0,2638.0,5546,154.581
成交金額排行,80,第一ライフグループ,87500,1843.0,18.5,1.01%,1864.5,1819.0,8334,153.6011
成交金額排行,81,イオン,82670,1407.5,53.5,3.95%,1437.0,1401.5,10720,150.8967
成交金額排行,82,オリックス,85910,6331.0,53.0,0.84%,6345.0,6209.0,2361,149.5066
成交金額排行,83,大塚ホールディングス,45780,11300.0,-295.0,-2.54%,11870.0,11275.0,1317,148.8662
成交金額排行,84,住友商事,80530,1575.0,-9.0,-0.57%,1619.5,1570.0,9399,148.0453
成交金額排行,85,野村総合研究所,43070,4910.0,74.0,1.53%,5046.0,4884.0,2999,147.2509
成交金額排行,86,ベイカレント,65320,6671.0,116.0,1.77%,6939.0,6565.0,2206,147.1756
成交金額排行,87,メイコー,67870,29330.0,750.0,2.62%,30000.0,27010.0,499,146.562
成交金額排行,88,ミネベアミツミ,64790,4848.0,154.0,3.28%,4848.0,4588.0,2946,142.856
成交金額排行,89,日本製鉄,54010,548.2,6.2,1.14%,553.6,546.9,25990,142.4794
成交金額排行,90,三井不動産,88010,1540.0,28.0,1.85%,1567.0,1529.5,9168,141.1872
成交金額排行,91,中部電力,95020,3174.0,66.0,2.12%,3178.0,3076.0,4364,138.5388
成交金額排行,92,ＮＧＫ,53330,7473.0,81.0,1.10%,7492.0,7052.0,1842,137.6826
成交金額排行,93,東京電力ホールディングス,95010,465.0,7.6,1.66%,472.7,458.4,29269,136.1013
成交金額排行,94,テルモ,45430,2258.0,43.5,1.96%,2364.5,2258.0,5994,135.3536
成交金額排行,95,豊田通商,80150,6216.0,109.0,1.78%,6426.0,6169.0,2089,129.8895
成交金額排行,96,キヤノン,77510,4260.0,56.0,1.33%,4283.0,4236.0,3041,129.5594
成交金額排行,97,住友不動産,88300,3847.0,118.0,3.16%,3923.0,3818.0,3332,128.1936
成交金額排行,98,三菱地所,88020,4215.0,126.0,3.08%,4282.0,4201.0,3021,127.3562
成交金額排行,99,オリエンタルランド,46610,2543.5,38.5,1.54%,2582.5,2538.0,4980,126.6739
成交金額排行,100,ブリヂストン,51080,3515.0,10.0,0.29%,3550.0,3510.0,3556,125.0145
