排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,65,味の素,28020,5253.0,1.0,0.02%,5430.0,5248.0,3917,205.7705
成交金額排行,66,丸紅,80020,5260.0,66.0,1.27%,5338.0,5198.0,3747,197.1343
成交金額排行,67,資生堂,49110,3040.0,-173.0,-5.38%,3239.0,3031.0,6320,192.128
成交金額排行,68,日本電気,67010,4352.0,-55.0,-1.25%,4369.0,4271.0,4401,191.5576
成交金額排行,69,本田技研工業,72670,1559.0,2.0,0.13%,1566.5,1539.0,11814,184.1818
成交金額排行,70,りそなホールディングス,83080,2322.0,36.0,1.57%,2354.5,2287.5,7836,181.9566
成交金額排行,71,良品計画,74530,4161.0,-83.0,-1.96%,4239.0,4135.0,4360,181.4487
成交金額排行,72,ローツェ,63230,4496.0,153.0,3.52%,4865.0,4496.0,4023,180.9056
成交金額排行,73,ＳＭＣ,62730,71850.0,1390.0,1.97%,73030.0,71850.0,242,173.9488
成交金額排行,74,キヤノン,77510,4536.0,36.0,0.80%,4538.0,4391.0,3830,173.7469
成交金額排行,75,アステラス製薬,45030,2175.5,-21.0,-0.96%,2218.0,2162.0,7982,173.6484
成交金額排行,76,セブン＆アイ・ホールディングス,33820,2092.0,18.0,0.87%,2092.0,2032.0,8270,173.0189
成交金額排行,77,住友商事,80530,1604.0,30.5,1.94%,1623.0,1580.5,10381,166.5161
成交金額排行,78,ブリヂストン,51080,3769.0,-9.0,-0.24%,3792.0,3731.0,4347,163.8686
成交金額排行,79,小松製作所,63010,6447.0,29.0,0.45%,6535.0,6413.0,2524,162.7545
成交金額排行,80,メルカリ,43850,4417.0,-150.0,-3.28%,4500.0,4272.0,3634,160.5138
成交金額排行,81,イオン,82670,1357.5,-9.0,-0.66%,1362.5,1327.0,11759,159.6311
成交金額排行,82,ＡＩメカテック,62270,6630.0,-290.0,-4.19%,7280.0,6470.0,2407,159.6239
成交金額排行,83,スズキ,72690,2056.0,5.0,0.24%,2081.0,2033.0,7562,155.4871
成交金額排行,84,ＴＯＷＡ,63150,2860.0,12.0,0.42%,3035.0,2860.0,5390,154.1569
成交金額排行,85,日東紡績,31100,3180.0,70.0,2.25%,3360.0,3180.0,4817,153.206
成交金額排行,86,中外製薬,45190,7306.0,-91.0,-1.23%,7393.0,7303.0,2064,150.847
成交金額排行,87,東京電力ホールディングス,95010,505.3,1.9,0.38%,509.9,492.6,29743,150.2929
成交金額排行,88,野村ホールディングス,86040,1603.0,16.5,1.04%,1624.5,1579.5,9271,148.6141
成交金額排行,89,ソフトバンク,94340,221.4,-0.7,-0.32%,222.4,219.3,66962,148.2539
成交金額排行,90,アサヒグループホールディングス,25020,1629.5,1.0,0.06%,1635.5,1598.0,9022,147.02
成交金額排行,91,第一三共,45680,2761.5,-53.5,-1.90%,2810.0,2751.0,5301,146.3926
成交金額排行,92,豊田通商,80150,6454.0,-50.0,-0.77%,6555.0,6375.0,2255,145.5377
成交金額排行,93,三井住友トラストグループ,83090,6844.0,110.0,1.63%,6880.0,6708.0,2118,145.0107
成交金額排行,94,ＩＮＰＥＸ,16050,3615.0,35.0,0.98%,3634.0,3563.0,4007,144.8711
成交金額排行,95,日本郵船,91010,5818.0,72.0,1.25%,5838.0,5740.0,2407,140.0451
成交金額排行,96,商船三井,91040,5783.0,113.0,1.99%,5784.0,5690.0,2304,133.2924
成交金額排行,97,野村総合研究所,43070,4981.0,-124.0,-2.43%,4995.0,4901.0,2623,130.6566
成交金額排行,98,富士フイルムホールディングス,49010,3665.0,-6.0,-0.16%,3677.0,3640.0,3382,123.9723
成交金額排行,99,日本郵政,61780,2453.5,35.0,1.45%,2460.0,2400.5,4927,120.8938
成交金額排行,100,ハーモニック・ドライブ・システムズ,63240,6880.0,310.0,4.72%,7180.0,6730.0,1683,115.7904
