排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,67,ＫＤＤＩ,94330,2835.0,25.5,0.91%,2877.5,2822.0,6750,191.3682
成交金額排行,68,武田薬品工業,45020,5327.0,9.0,0.17%,5395.0,5325.0,3586,191.0475
成交金額排行,69,ソニーフィナンシャルグループ,87290,155.0,4.1,2.72%,155.0,151.6,121727,188.6773
成交金額排行,70,京セラ,69710,3660.0,23.0,0.63%,3660.0,3572.0,4946,181.0309
成交金額排行,71,住友商事,80530,1563.0,7.5,0.48%,1576.5,1553.5,11497,179.6981
成交金額排行,72,日本マイクロニクス,68710,16530.0,-20.0,-0.12%,16590.0,15740.0,1072,177.2512
成交金額排行,73,ハーモニック・ドライブ・システムズ,63240,7540.0,300.0,4.14%,7550.0,6810.0,2312,174.355
成交金額排行,74,りそなホールディングス,83080,2370.0,7.5,0.32%,2377.5,2324.5,7226,171.2586
成交金額排行,75,芝浦メカトロニクス,65900,5420.0,-210.0,-3.73%,5670.0,5250.0,3013,163.31
成交金額排行,76,セブン＆アイ・ホールディングス,33820,1994.5,-18.5,-0.92%,2035.0,1992.0,8144,162.4361
成交金額排行,77,味の素,28020,5656.0,41.0,0.73%,5672.0,5515.0,2829,160.0082
成交金額排行,78,小松製作所,63010,6366.0,-37.0,-0.58%,6426.0,6284.0,2498,159.0736
成交金額排行,79,日東紡績,31100,3430.0,30.0,0.88%,3475.0,3270.0,4476,153.5439
成交金額排行,80,キヤノン,77510,4388.0,76.0,1.76%,4395.0,4325.0,3484,152.9174
成交金額排行,81,ローツェ,63230,4492.0,-192.0,-4.10%,4623.0,4275.0,3398,152.6382
成交金額排行,82,ＳＯＭＰＯホールディングス,86300,6584.0,106.0,1.64%,6622.0,6470.0,2318,152.6237
成交金額排行,83,オリックス,85910,6430.0,39.0,0.61%,6472.0,6321.0,2358,151.658
成交金額排行,84,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4513.0,82.0,1.85%,4513.0,4442.0,3352,151.2848
成交金額排行,85,日本郵船,91010,5506.0,187.0,3.52%,5509.0,5356.0,2731,150.3744
成交金額排行,86,日本特殊陶業,53340,10000.0,-245.0,-2.39%,10215.0,9815.0,1464,146.45
成交金額排行,87,フェローテック,68900,8100.0,-330.0,-3.91%,8330.0,7770.0,1807,146.4318
成交金額排行,88,デンソー,69020,1941.5,16.0,0.83%,1951.0,1931.0,7499,145.6067
成交金額排行,89,富士フイルムホールディングス,49010,3648.0,82.0,2.30%,3662.0,3570.0,3990,145.5588
成交金額排行,90,ブリヂストン,51080,3647.0,68.0,1.90%,3663.0,3580.0,3961,144.4577
成交金額排行,91,中外製薬,45190,7241.0,11.0,0.15%,7342.0,7168.0,1973,142.9084
成交金額排行,92,ミネベアミツミ,64790,4151.0,-15.0,-0.36%,4174.0,4047.0,3393,140.8766
成交金額排行,93,三井住友トラストグループ,83090,6654.0,22.0,0.33%,6677.0,6542.0,2115,140.7454
成交金額排行,94,資生堂,49110,2943.0,143.0,5.11%,2988.5,2860.0,4755,139.9397
成交金額排行,95,野村総合研究所,43070,5063.0,26.0,0.52%,5199.0,5063.0,2749,139.1869
成交金額排行,96,第一三共,45680,2679.5,-12.0,-0.45%,2727.0,2672.0,5049,135.2933
成交金額排行,97,東海旅客鉄道,90220,3709.0,52.0,1.42%,3736.0,3663.0,3602,133.6167
成交金額排行,98,日東電工,69880,3324.0,103.0,3.20%,3364.0,3222.0,4007,133.2126
成交金額排行,99,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,5250.0,172.0,3.39%,5302.0,5003.0,2523,132.4942
成交金額排行,100,商船三井,91040,5500.0,160.0,3.00%,5505.0,5370.0,2358,129.712
