排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,62,アステラス製薬,45030,2175.0,4.0,0.18%,2184.5,2152.0,9968,216.8236
成交金額排行,63,オリックス,85910,6149.0,11.0,0.18%,6224.0,6128.0,3502,215.3503
成交金額排行,64,日本マイクロニクス,68710,16640.0,-10.0,-0.06%,17440.0,16370.0,1274,212.1267
成交金額排行,65,京セラ,69710,3561.0,52.0,1.48%,3580.0,3502.0,5954,212.054
成交金額排行,66,三菱地所,88020,4145.0,-20.0,-0.48%,4230.0,4145.0,4994,207.0303
成交金額排行,67,ソフトバンク,94340,208.1,0.3,0.14%,208.7,205.7,99272,206.5869
成交金額排行,68,日本製鉄,54010,536.1,-10.0,-1.83%,545.7,536.1,38459,206.1787
成交金額排行,69,住友商事,80530,1549.0,16.5,1.08%,1578.0,1540.5,13056,202.2452
成交金額排行,70,富士通,67020,3247.0,-36.0,-1.10%,3297.0,3225.0,6211,201.6971
成交金額排行,71,住友金属鉱山,57130,7469.0,-23.0,-0.31%,7610.0,7432.0,2680,200.2065
成交金額排行,72,ソシオネクスト,65260,2551.5,34.0,1.35%,2579.0,2419.0,7723,197.0651
成交金額排行,73,三井住友トラストグループ,83090,6057.0,38.0,0.63%,6154.0,6030.0,3113,188.5665
成交金額排行,74,三井不動産,88010,1499.0,-21.5,-1.41%,1528.5,1499.0,12517,187.6343
成交金額排行,75,豊田通商,80150,5978.0,14.0,0.23%,6062.0,5922.0,3042,181.8866
成交金額排行,76,ＳＭＣ,62730,71280.0,830.0,1.18%,72500.0,70760.0,253,180.8374
成交金額排行,77,住友不動産,88300,3741.0,3.0,0.08%,3809.0,3706.0,4788,179.1228
成交金額排行,78,中外製薬,45190,7534.0,-40.0,-0.53%,7630.0,7488.0,2303,173.5683
成交金額排行,79,丸紅,80020,4690.0,-23.0,-0.49%,4730.0,4664.0,3696,173.3518
成交金額排行,80,デンソー,69020,1876.0,-12.0,-0.64%,1897.0,1867.5,9201,172.6126
成交金額排行,81,ＳＯＭＰＯホールディングス,86300,6238.0,24.0,0.39%,6268.0,6210.0,2687,167.6338
成交金額排行,82,第一三共,45680,2608.5,-5.5,-0.21%,2624.0,2564.0,6414,167.3144
成交金額排行,83,ＩＮＰＥＸ,16050,3265.0,-13.0,-0.40%,3294.0,3230.0,4977,162.5186
成交金額排行,84,中部電力,95020,3060.0,16.0,0.53%,3101.0,2971.5,5296,162.0851
成交金額排行,85,富士フイルムホールディングス,49010,3483.0,-30.0,-0.85%,3579.0,3446.0,4524,157.5709
成交金額排行,86,花王,44520,3223.0,-27.0,-0.83%,3262.0,3208.0,4773,153.8596
成交金額排行,87,スズキ,72690,1955.5,-16.0,-0.81%,1988.0,1936.0,7768,151.9208
成交金額排行,88,ゆうちょ銀行,71820,3063.0,-15.0,-0.49%,3127.0,3063.0,4938,151.2601
成交金額排行,89,ニデック,65940,2645.0,35.0,1.34%,2693.0,2559.0,5649,149.4319
成交金額排行,90,ハーモニック・ドライブ・システムズ,63240,7790.0,670.0,9.41%,7970.0,7280.0,1892,147.4024
成交金額排行,91,東海旅客鉄道,90220,3469.0,-16.0,-0.46%,3507.0,3460.0,4226,146.6069
成交金額排行,92,良品計画,74530,3539.0,-55.0,-1.53%,3672.0,3520.0,4132,146.2386
成交金額排行,93,ブリヂストン,51080,3410.0,-14.0,-0.41%,3431.0,3398.0,4282,146.0401
成交金額排行,94,Ｊ．フロント　リテイリング,30860,3617.0,140.0,4.03%,3617.0,3488.0,4024,145.5698
成交金額排行,95,日東電工,69880,3170.0,4.0,0.13%,3213.0,3105.0,4507,142.9004
成交金額排行,96,ミネベアミツミ,64790,4756.0,-15.0,-0.31%,4864.0,4710.0,2944,140.0166
成交金額排行,97,芝浦メカトロニクス,65900,4620.0,315.0,7.32%,4720.0,4305.0,3021,139.5794
成交金額排行,98,セブン＆アイ・ホールディングス,33820,1957.0,3.5,0.18%,1976.0,1933.5,7083,138.6182
成交金額排行,99,りそなホールディングス,83080,2106.0,1.5,0.07%,2143.0,2106.0,6570,138.3832
成交金額排行,100,大和ハウス工業,19250,4417.0,-35.0,-0.79%,4493.0,4417.0,3123,137.9738
