排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,65,ソシオネクスト,65260,2472.5,206.5,9.11%,2492.0,2258.0,8457,209.1067
成交金額排行,66,日本郵船,91010,5746.0,40.0,0.70%,5762.0,5668.0,3613,207.626
成交金額排行,67,荏原製作所,63610,5587.0,203.0,3.77%,5587.0,5292.0,3711,207.3671
成交金額排行,68,サンリオ,81360,1180.0,-24.5,-2.03%,1227.0,1177.5,17353,204.7689
成交金額排行,69,第一三共,45680,2815.0,24.0,0.86%,2874.0,2800.5,7221,203.2768
成交金額排行,70,日本電気,67010,4407.0,53.0,1.22%,4497.0,4402.0,4606,202.9864
成交金額排行,71,アステラス製薬,45030,2196.5,45.5,2.12%,2204.5,2152.0,9078,199.418
成交金額排行,72,ソフトバンク,94340,222.1,1.6,0.73%,226.0,221.6,84837,188.4239
成交金額排行,73,味の素,28020,5252.0,58.0,1.12%,5295.0,5215.0,3521,184.9439
成交金額排行,74,資生堂,49110,3213.0,153.0,5.00%,3274.0,3152.0,5709,183.4494
成交金額排行,75,セブン＆アイ・ホールディングス,33820,2074.0,-6.0,-0.29%,2099.0,2055.5,8623,178.8514
成交金額排行,76,オリエンタルランド,46610,2735.0,5.5,0.20%,2822.0,2721.0,6534,178.724
成交金額排行,77,ＳＭＣ,62730,70460.0,1230.0,1.78%,70680.0,67930.0,253,178.5456
成交金額排行,78,野村ホールディングス,86040,1586.5,66.5,4.38%,1586.5,1515.5,11177,177.3342
成交金額排行,79,三井住友トラストグループ,83090,6734.0,284.0,4.40%,6734.0,6465.0,2569,173.0369
成交金額排行,80,三菱地所,88020,4252.0,140.0,3.40%,4262.0,4151.0,4013,170.671
成交金額排行,81,小松製作所,63010,6418.0,167.0,2.67%,6418.0,6234.0,2609,167.4777
成交金額排行,82,ブリヂストン,51080,3778.0,49.0,1.31%,3809.0,3739.0,4383,165.6237
成交金額排行,83,良品計画,74530,4244.0,-15.0,-0.35%,4357.0,4228.0,3788,160.7967
成交金額排行,84,東京電力ホールディングス,95010,503.4,-3.2,-0.63%,518.2,497.1,31471,158.4265
成交金額排行,85,住友商事,80530,1573.5,59.5,3.93%,1575.5,1522.5,9996,157.2886
成交金額排行,86,三井不動産,88010,1574.5,37.5,2.44%,1592.5,1542.5,9620,151.4716
成交金額排行,87,日本マイクロニクス,68710,14970.0,1000.0,7.16%,15090.0,13840.0,1009,151.182
成交金額排行,88,イオン,82670,1366.5,-28.5,-2.04%,1411.0,1364.0,11024,150.6553
成交金額排行,89,キヤノン,77510,4500.0,34.0,0.76%,4507.0,4457.0,3339,150.282
成交金額排行,90,東海旅客鉄道,90220,3838.0,72.0,1.91%,3880.0,3803.0,3903,149.8125
成交金額排行,91,東日本旅客鉄道,90200,3650.0,26.0,0.72%,3708.0,3631.0,4061,148.2557
成交金額排行,92,ＳＢＩホールディングス,84730,2814.0,92.5,3.40%,2814.0,2731.0,5110,143.8123
成交金額排行,93,日本郵政,61780,2418.5,89.5,3.84%,2418.5,2334.5,5770,139.5595
成交金額排行,94,スズキ,72690,2051.0,0.5,0.02%,2078.5,2024.0,6656,136.5289
成交金額排行,95,アシックス,79360,4853.0,-42.0,-0.86%,4950.0,4792.0,2749,133.4478
成交金額排行,96,大塚ホールディングス,45780,11080.0,80.0,0.73%,11400.0,10930.0,1189,131.7744
成交金額排行,97,アサヒグループホールディングス,25020,1628.5,25.5,1.59%,1657.0,1615.0,8038,130.9021
成交金額排行,98,デンソー,69020,1992.5,28.5,1.45%,2006.5,1978.0,6563,130.7738
成交金額排行,99,ニデック,65940,2467.0,-15.0,-0.60%,2497.0,2440.0,5170,127.5538
成交金額排行,100,日東電工,69880,3284.0,62.0,1.92%,3324.0,3260.0,3831,125.8396
