排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交金額排行,66,ＨＯＹＡ,77410,25575.0,-355.0,-1.37%,26100.0,25475.0,784,200.5336
成交金額排行,67,ＭＡＲＵＷＡ,53440,68280.0,-5420.0,-7.35%,72560.0,66230.0,277,189.7501
成交金額排行,68,三井住友トラストグループ,83090,6540.0,214.0,3.38%,6540.0,6352.0,2777,181.6681
成交金額排行,69,日本マイクロニクス,68710,15150.0,-850.0,-5.31%,16150.0,14840.0,1193,180.8304
成交金額排行,70,住友金属鉱山,57130,7924.0,-6.0,-0.08%,8090.0,7856.0,2240,177.5134
成交金額排行,71,日東紡績,31100,3515.0,-110.0,-3.03%,3620.0,3430.0,5009,176.091
成交金額排行,72,イオン,82670,1455.0,47.5,3.37%,1468.0,1406.5,10623,154.5661
成交金額排行,73,富士通,67020,3349.0,23.0,0.69%,3366.0,3316.0,4610,154.4023
成交金額排行,74,りそなホールディングス,83080,2283.0,37.5,1.67%,2283.0,2231.5,6617,151.073
成交金額排行,75,アシックス,79360,4724.0,100.0,2.16%,4767.0,4623.0,3180,150.2563
成交金額排行,76,スズキ,72690,2144.5,34.5,1.64%,2158.5,2115.0,6731,144.3549
成交金額排行,77,日本製鉄,54010,559.0,10.8,1.97%,564.7,552.3,25485,142.4623
成交金額排行,78,ゆうちょ銀行,71820,3262.0,32.0,0.99%,3263.0,3194.0,4298,140.2236
成交金額排行,79,メイコー,67870,27620.0,-1710.0,-5.83%,29550.0,27260.0,507,140.1991
成交金額排行,80,第一ライフグループ,87500,1875.5,32.5,1.76%,1882.0,1840.0,7354,137.928
成交金額排行,81,良品計画,74530,3670.0,55.0,1.52%,3670.0,3584.0,3702,135.8964
成交金額排行,82,ブリヂストン,51080,3606.0,91.0,2.59%,3616.0,3520.0,3686,132.9496
成交金額排行,83,小松製作所,63010,6749.0,122.0,1.84%,6798.0,6661.0,1957,132.1117
成交金額排行,84,商船三井,91040,5379.0,186.0,3.58%,5395.0,5195.0,2442,131.3875
成交金額排行,85,キヤノン,77510,4338.0,78.0,1.83%,4338.0,4253.0,2974,129.0425
成交金額排行,86,住友商事,80530,1591.0,16.0,1.02%,1614.0,1578.5,8014,127.5107
成交金額排行,87,大成建設,18010,15105.0,455.0,3.11%,15425.0,14715.0,838,126.5799
成交金額排行,88,ＫＤＤＩ,94330,2737.5,35.0,1.30%,2743.5,2702.5,4575,125.2461
成交金額排行,89,デンソー,69020,1992.0,36.5,1.87%,1999.0,1961.5,6256,124.6235
成交金額排行,90,日本製鋼所,56310,8550.0,595.0,7.48%,8550.0,8020.0,1454,124.317
成交金額排行,91,霞ヶ関キャピタル,34980,6630.0,-420.0,-5.96%,6810.0,6290.0,1833,121.5478
成交金額排行,92,野村総合研究所,43070,5087.0,177.0,3.60%,5117.0,4850.0,2345,119.3258
成交金額排行,93,セブン＆アイ・ホールディングス,33820,2083.0,59.0,2.92%,2086.5,2033.5,5721,119.1788
成交金額排行,94,中外製薬,45190,7541.0,-101.0,-1.32%,7719.0,7514.0,1563,117.9111
成交金額排行,95,鹿島建設,18120,6227.0,99.0,1.62%,6339.0,6158.0,1892,117.8584
成交金額排行,96,ＳＯＭＰＯホールディングス,86300,6770.0,135.0,2.03%,6770.0,6607.0,1735,117.5137
成交金額排行,97,野村ホールディングス,86040,1490.0,18.5,1.26%,1491.0,1467.0,7782,115.9637
成交金額排行,98,東京電力ホールディングス,95010,468.8,3.8,0.82%,475.5,465.5,24111,113.0347
成交金額排行,99,日産自動車,72010,319.1,6.0,1.92%,322.7,314.0,35392,112.9375
成交金額排行,100,日本郵船,91010,5370.0,159.0,3.05%,5370.0,5194.0,2082,111.8356
